case_id,platform,platform_video_id,video_url,author_name,title,like_count,follower_count,published_at,comment_count,visual_main_arousal_label,visual_main_arousal_share,text_arousal_label,text_arousal_confidence,comment_count_effective,anger_count,anger_mean_score,anger_rate,high_anger_flag
v154,douyin,7578092457414364459,https://www.douyin.com/video/7578092457414364459,云浮融媒,致敬云浮禁毒英雄严婷，牺牲时年仅22岁#云浮 #禁毒 #缉毒警察 #珍爱生命 吸毒记录封存,10792,120000,2025-11-29T02:29:15+00:00,266,Intensifying,1.0,Informational,high,266,14,0.05264714120594158,0.05263157894736842,0
v155,douyin,7587347156332334376,https://www.douyin.com/video/7587347156332334376,微吉州,全国人大常委会法制工作委员会回应“哪位少爷吸了”“吸毒记录封存”等问题： 任何组织和个人都不得享有超越法律的特权，吸毒属于治安违法行为；封存不是消除、删除记录,1868,449000,2025-12-24T01:02:15+00:00,101,Informational,0.548387,Mitigating,high,101,1,0.010116438055072396,0.009900990099009901,0
v156,douyin,7587292931518680361,https://www.douyin.com/video/7587292931518680361,观察者网,关于“哪位少爷吸了”“吸毒记录封存”等网民关切的问题，全国人大常委会法工委有关负责人作出说明和回应,2544,14643000,2025-12-23T21:31:48+00:00,120,Mitigating,0.625,Mitigating,high,120,1,0.008988890872327222,0.008333333333333333,0
v157,douyin,7587273314754678062,https://www.douyin.com/video/7587273314754678062,蓬勃新闻,全国人大常委会法工委回应关于“吸毒记录封存”等问题：一、关于治安管理处罚法修订草案审议和第136条规定形成的有关情况 #全国人大常委会法工委 #吸毒记录封存政策  #治安管理处罚法,1006,5406000,2025-12-23T20:15:43+00:00,12,Mitigating,1.0,Informational,high,12,1,0.08333376136761217,0.08333333333333333,0
v158,douyin,7580259680980268667,https://www.douyin.com/video/7580259680980268667,西安广播电视台,恶意揣测国家法律法规，多个账号被禁言 #禁毒 #禁毒宣传 #恶意揣测 #你好我的城,8142,1788000,2025-12-04T22:39:09+00:00,4,Informational,1.0,Mitigating,high,4,0,0.0001254751823580591,0.0,0
v159,douyin,7587738339063745833,https://www.douyin.com/video/7587738339063745833,一切皆法,深度解读｜关于毒品问题，立法最源头的系统回应 #法圈 #抖来普法2025,20867,1867000,2025-12-25T02:20:12+00:00,663,Mitigating,0.619247,Mitigating,high,663,87,0.13086425203665916,0.13122171945701358,0
v160,douyin,7582615691082599723,https://www.douyin.com/video/7582615691082599723,大风新闻,罗翔谈吸毒是否入刑，法律宽容的是病患，不是瘾君子#记录封存  #治安管理处罚法 #禁毒 #云南禁毒 #刑法,13497,3525000,2025-12-11T07:01:59+00:00,67,Informational,0.909091,Mitigating,high,67,4,0.0592268545610818,0.05970149253731343,0
v161,douyin,7587257065073069327,https://www.douyin.com/video/7587257065073069327,新京报,官方回应关于“哪位少爷吸了”言论,280398,27385000,2025-12-23T19:12:50+00:00,17,Mitigating,1.0,Mitigating,high,17,0,0.0002485401350628201,0.0,0
v162,douyin,7580610188898503974,https://www.douyin.com/video/7580610188898503974,黄智贤工作室,掌掴警察被以袭警罪刑事拘留！法学教授表示太严重不理解 #硬核深度计划 #台湾人看大陆 #法治,41605,10163000,2025-12-05T21:19:17+00:00,1683,Informational,0.997222,Intensifying,high,1683,158,0.09540989343608267,0.09387997623291741,0
v163,douyin,7587371701533543726,https://www.douyin.com/video/7587371701533543726,河北经视,禁毒之战：既要坚决堵截的“零容忍” 也要“不抛弃、不放弃”的温度 #经视主播说 #禁毒,35201,2504000,2025-12-24T02:37:39+00:00,4050,Mitigating,0.745902,Mitigating,high,4050,656,0.16266036035199014,0.16197530864197532,0
v164,douyin,7580224396892798022,https://www.douyin.com/video/7580224396892798022,章律安康,中国是如何成为“全球毒品管理最严格的国家”的 #知识科普 #法律 #禁毒,8455,162000,2025-12-04T20:22:11+00:00,386,Informational,0.579387,Mitigating,high,386,110,0.28428662754505746,0.2849740932642487,0
v165,douyin,7587342335797857573,https://www.douyin.com/video/7587342335797857573,第一财经,官方回应“哪位少爷吸了”！立法工作不受任何特殊利益者的不当影响，我国严打毒品犯罪的态度、措施和制度，！没有任何改变，禁毒工作没有任何松懈,626,11532000,2025-12-24T00:43:36+00:00,57,Mitigating,0.818182,Mitigating,high,57,4,0.07017821639920728,0.07017543859649122,0
v166,douyin,7578807973615619355,https://www.douyin.com/video/7578807973615619355,汉新闻,12月1日，朱征夫辟谣“儿子吸毒”传言：假的，已报警 #武汉大学 #禁毒,1369,3660000,2025-12-01T00:45:47+00:00,11,Mitigating,0.5,Informational,high,11,0,0.0004162484447905709,0.0,0
v167,douyin,7581800786418535722,https://www.douyin.com/video/7581800786418535722,鹿哥Gustav,年终热点议｜之中国毒品检测有多变态，吸了根本跑不掉 #知识前沿派对   #抖音知识年终大赏   @抖音科普 #科普  #毒品,22057,1509000,2025-12-09T02:19:22+00:00,503,Informational,0.827419,Mitigating,high,503,47,0.09382137192576406,0.09343936381709742,0
v168,douyin,7580026817457704242,https://www.douyin.com/video/7580026817457704242,林律来了,禁毒到底有多严？很多人真的不知道 大部分人这辈子见过毒品的次数，大概是 0，这是因为我们生活在一个安全的环境里，但这个“安全感”不是天上掉下来的，本期视频，咱们聊聊安全背后，这套看不见但一直在运转的禁毒体系。#抖来普法2025 #理性深度计划,89362,111000,2025-12-04T07:35:26+00:00,2933,Informational,0.566929,Mitigating,high,2933,398,0.1358141949870301,0.13569723832253666,0
v169,douyin,7587266974066003235,https://www.douyin.com/video/7587266974066003235,齐鲁晚报·果然视频,官方权威回应关于“哪位少爷吸了”的言论,5822,32999000,2025-12-23T19:51:03+00:00,57,Mitigating,1.0,Mitigating,high,57,0,0.00017008195496409347,0.0,0
v170,douyin,7582024198839749940,https://www.douyin.com/video/7582024198839749940,深秋不是鸡腿子,毒品如何摧毁“意志”？救治还是惩罚？ 禁毒事业的光荣与艰巨 #吸毒人员  #中国  #戒毒所  #理性看世界  #硬核深度计划,6274,111000,2025-12-09T16:46:42+00:00,187,Informational,0.55543,Mitigating,high,187,8,0.042910884326681206,0.0427807486631016,0
v171,douyin,7580211146133687588,https://www.douyin.com/video/7580211146133687588,法律之盐,一个视频了解，中国法律对毒品犯罪到底有多严格。 #热点 #禁毒 #抖来普法2025,354556,480000,2025-12-04T21:15:12+00:00,5019,Intensifying,0.470405,Informational,high,5019,947,0.18879017216471733,0.18868300458258616,0
v172,douyin,7587269711902627577,https://www.douyin.com/video/7587269711902627577,封面新闻,法工委回应“哪位少爷吸了”：法律面前人人平等，立法工作不受任何特殊利益群体、组织或个人的不当影响,69215,32006000,2025-12-23T20:01:36+00:00,63,Mitigating,0.954545,Mitigating,high,63,0,0.0004999202310933643,0.0,0
v173,douyin,7618895952427134641,https://www.douyin.com/video/7618895952427134641,法学界陈枫,#涉毒零容忍,3797,178000,2026-03-19T01:27:29+00:00,340,Intensifying,1.0,Intensifying,high,340,96,0.28216767339855486,0.2823529411764706,0
v174,douyin,7579536396554095913,https://www.douyin.com/video/7579536396554095913,工人日报,#浙江宣传 发文：“吸毒记录封存”之忧要被听见,87050,2125000,2025-12-02T23:52:26+00:00,22,Informational,0.625,Informational,medium,22,1,0.045550144858266736,0.045454545454545456,0
v175,douyin,7587307078239276297,https://www.douyin.com/video/7587307078239276297,今日关注,12月24日，全国人大法工委回应关于“吸毒记录封存”。,6244,22738000,2025-12-23T22:26:39+00:00,493,Mitigating,1.0,Informational,high,493,17,0.03550500846683092,0.034482758620689655,0
v176,douyin,7583353956488449338,https://www.douyin.com/video/7583353956488449338,铜鼓发布,谨防“征求意见”沦为纸面程序，“征求意见”要真求意见、求真意见。#浙江宣传 #吸毒记录封存 @抖音小助手 @DOU+上热门,11179,104000,2025-12-13T15:00:00+00:00,499,Mitigating,0.923077,Informational,medium,499,55,0.11107260083956941,0.11022044088176353,0
v177,douyin,7579491967453711642,https://www.douyin.com/video/7579491967453711642,中国蓝新闻,对于#零容忍 的#毒品 领域而言，任何放松都是放松了无数倍！网友反应强烈的核心，是不愿看到吸毒的#违法成本 被降低。法治进步既需要专业的构建，也需要#人心 的认同。公众对这个规定的关注与讨论，恰恰是监督这一制度不断完善、确保在执行中不被异化的宝贵力量。#吸毒记录封存,1045346,6630000,2025-12-02T21:00:00+00:00,623,Intensifying,1.0,Intensifying,high,623,79,0.12684151606006425,0.12680577849117175,0
v178,douyin,7587352009324743985,https://www.douyin.com/video/7587352009324743985,杭州网,官方回应“哪位少爷吸了”,148102,8246000,2025-12-24T01:21:04+00:00,4038,Mitigating,0.641026,Mitigating,high,4038,475,0.11769871408105805,0.11763249133234274,0
v179,douyin,7587418242583498003,https://www.douyin.com/video/7587418242583498003,生活帮,12月24日（报道）法工委回应“吸毒记录封存”，表示封存不是消除、删除记录。立法工作不受任何特殊利益群体不当影响。,12617,13472000,2025-12-24T05:38:50+00:00,223,Mitigating,0.833333,Mitigating,high,223,5,0.022539314249030058,0.02242152466367713,0
v180,douyin,7579452952138632458,https://www.douyin.com/video/7579452952138632458,半月谈,浙江宣传：“吸毒记录封存”之忧要被听见 #半月谈  #半月谈关注,947528,4106000,2025-12-02T18:28:37+00:00,919,Mitigating,1.0,Intensifying,medium,919,102,0.11090940547049377,0.11099020674646355,0
v181,douyin,7580307732415270170,https://www.douyin.com/video/7580307732415270170,中国蓝新闻,关于#吸毒记录封存  的讨论，我们已经连续发了几天评论。#法治共识  不是天然形成，而是在良性互动中凝聚升华。最好的#普法 从来不是照本宣科，而是紧扣群众关切，让法律条文从文本走向生活。倾听民众的呼声，才能让制度边界在热议中愈发清晰，让法治信仰在潜移默化中生根发芽。,1726463,6630000,2025-12-05T01:45:34+00:00,149,Mitigating,0.747899,Informational,medium,149,5,0.03373898192424672,0.03355704697986577,0
v182,douyin,7596925351180193062,https://www.douyin.com/video/7596925351180193062,陕西警方,10年帮扶，民警把吸毒人员女儿培养成名校毕业生，走上健康人生 在西安市公安局莲湖分局土门派出所的档案室里，静静存放着一份特殊的记录。它没有惊天动地的案情记载，却详实记录了一名吸毒人员子女从初中辍学边缘，一步步逆袭为名牌大学研究生的蜕变轨迹。       一句承诺，为绝境女孩点亮微光       时间回溯到2015年的寒冬，土门派出所民警冯贵灵带队抓捕吸毒人员。当房门被推开的瞬间，民警们的目光被墙角一个瘦小的身影刺痛——那是该吸毒人员刚上初中的女儿。       没有丝毫犹豫，冯贵灵蹲下身，轻声安抚：“不要怕，有警察叔叔照顾你。”这句脱口而出的承诺，像一束微光，穿透了女孩心中的阴霾。谁也不曾想到，这个简单的约定，会成为一场跨越十年的守护开端。       十年坚守，织密护苗网络       从那天起，土门派出所的民警自发将这份承诺转化为日复一日的行动。冯贵灵主动扛起帮扶责任，每月定期与女孩见面、对接学校老师，精准掌握她的学业与心理状态；所里的民警们轮流接力，为女孩辅导功课、答疑解惑。社区工作人员也主动加入帮扶队伍，积极为女孩申请低保与廉租房，解决她的生活后顾之忧。       2017年冬天，困境再次降临——女孩的父亲身亡，巨大的打击让女孩陷入绝望，成绩一落千丈，甚至萌生了辍学的念头。冯贵灵看在眼里、急在心上，连续三个月，他每天都要询问女孩的情况，下班后无论多晚，都会绕道去她家陪她聊天、辅导功课，耐心疏导她的负面情绪。同时，他积极协调社区开展心理辅导，一次次陪伴女孩接受心理干预，帮她慢慢走出失去亲人的阴影。       薪火相传，护航不止步       在民警们的陪伴下，女孩的成绩稳步提升，2018年中考以优异成绩考入重点高中，2021年高考更以超出录取线130分的优异成绩被西安电子科技大学录取。现在的冯贵灵已经退休，但他牵头创建的“银发警务”志愿服务队接过了帮扶接力棒，退休民警们延续着这份温暖，不仅持续资助女孩完成学业，还积极帮她申请助学金。2025年，女孩完成学业顺利毕业，入职一家知名企业，用奋斗改写了命运。,2243,2623000,2026-01-18T20:30:32+00:00,69,Mitigating,1.0,Informational,high,69,2,0.029213959165803237,0.028985507246376812,0
v183,douyin,7580071104133138929,https://www.douyin.com/video/7580071104133138929,大众新闻-大众日报,当毒品从母体流向婴儿，《凤凰路》：六年跟拍吸毒站街女，直击背后触目惊心的代际传递，这份罪孽的尽头，究竟在哪里? #凤凰路 #禁毒 #禁毒宣传 #婴儿 #深圳,138457,2146000,2025-12-04T10:27:43+00:00,2420,Intensifying,0.677419,Intensifying,high,2420,406,0.16815414463290376,0.16776859504132233,0
v184,douyin,7579593192602907387,https://www.douyin.com/video/7579593192602907387,浙江之声,浙江宣传：“吸毒记录封存”之忧要被听见。#浙江 #禁毒,512102,5606000,2025-12-03T03:32:49+00:00,9536,Intensifying,0.727273,Informational,medium,9536,343,0.03653155037510098,0.035968959731543626,0
v185,douyin,7579544262528091314,https://www.douyin.com/video/7579544262528091314,评论员刘雪松,吸毒记录封存，公众之忧要被听见 被尊重 #浙江宣传：“吸毒记录封存”之忧要被听见  #抖音热评,218465,10694000,2025-12-03T00:22:58+00:00,1659,Informational,0.798077,Mitigating,medium,1659,225,0.13621189307871406,0.13562386980108498,0
v186,douyin,7577796982372035697,https://www.douyin.com/video/7577796982372035697,第一财经,2026年新规吸毒记录可以封存！律师解读,81744,11532000,2025-11-28T07:22:34+00:00,2999,Informational,0.5,Mitigating,high,2999,674,0.2247914800248243,0.2247415805268423,0
v187,douyin,7587286830098271530,https://www.douyin.com/video/7587286830098271530,党员生活,官方权威回应“哪位少爷吸了”等相关问题,79485,518000,2025-12-23T21:08:20+00:00,2091,Mitigating,1.0,Mitigating,high,2091,43,0.020651427286184538,0.020564323290291727,0
v188,douyin,7587264162544307507,https://www.douyin.com/video/7587264162544307507,环球时报,全国人大常委会法工委回应“哪位少爷吸了” 相关言论：立法工作不受任何特殊利益群体、组织或者个人的不当影响（编辑：豆啵）,14259,28319000,2025-12-23T19:40:10+00:00,21,Mitigating,1.0,Mitigating,high,21,0,0.00042150881996522437,0.0,0
v189,douyin,7587299198387981577,https://www.douyin.com/video/7587299198387981577,浪涨新闻,关于吸毒记录封存 “哪位少爷吸了” 最新回应,18,7287000,2025-12-23T21:56:56+00:00,8,Mitigating,0.617021,Mitigating,high,8,0,0.0005816111206513597,0.0,0
v190,douyin,7587715594025455281,https://www.douyin.com/video/7587715594025455281,时间视频,法工委明确回应“哪位少爷吸了”争议：封存不等于删除，绝无特权通道！#主播说新闻 #媒体精选计划,141,2746000,2025-12-25T00:51:50+00:00,8,Mitigating,0.53125,Mitigating,high,8,1,0.1244161970780624,0.125,0
v191,douyin,7587421526623767814,https://www.douyin.com/video/7587421526623767814,大风新闻,“吸毒记录封存”问题，人大法工委终于做出回应#吸毒记录封存 #人大 #法工委 #治安管理处罚法,2445,3525000,2025-12-24T05:50:46+00:00,23,Informational,0.503759,Mitigating,high,23,1,0.046760928449183,0.043478260869565216,0
v192,douyin,7587342431876549898,https://www.douyin.com/video/7587342431876549898,闪电新闻,官方回应治安违法记录封存等问题：封存不是消除、删除记录，有关违法信息仍然记录在案，立法工作不受任何特殊利益群体、组织或个人的不当影响。#闪电主播说,6929,18378000,2025-12-24T00:43:53+00:00,12,Mitigating,0.82,Mitigating,high,12,0,0.0004126508908181374,0.0,0
v193,douyin,7587279112692141355,https://www.douyin.com/video/7587279112692141355,BRTV新闻,“哪位少爷吸了？”最新官方回应来了！,133,5082000,2025-12-23T20:38:33+00:00,5,Mitigating,1.0,Mitigating,high,5,0,0.0006085490618715994,0.0,0
v194,douyin,7587349630418029875,https://www.douyin.com/video/7587349630418029875,南海网,官方回应“哪位少爷吸了”，中华人民共和国公民在法律面前一律平等,2763,1291000,2025-12-24T01:11:54+00:00,222,Mitigating,0.75,Mitigating,high,222,6,0.028346461171266227,0.02702702702702703,0
v195,douyin,7587374886881496354,https://www.douyin.com/video/7587374886881496354,重庆渝中,官方回应“哪位少爷吸了”#官方正式回应“吸毒记录封存”#吸毒,495,83000,2025-12-24T02:49:54+00:00,33,Mitigating,0.641509,Mitigating,high,33,0,0.0003069404924507112,0.0,0
v196,douyin,7587314985731607866,https://www.douyin.com/video/7587314985731607866,西安广播电视台,官方回应“关于哪位少爷吸了”言论 #禁毒#你好我的城,453,1788000,2025-12-23T22:57:37+00:00,19,Mitigating,1.0,Mitigating,high,19,0,0.0002356392107781415,0.0,0
v197,douyin,7587267765187185962,https://www.douyin.com/video/7587267765187185962,津云,法工委回应封存吸毒记录相关问题关于“哪位少爷吸了” 中华人民共和国公民在法律面前一律平等 立法工作不受任何特殊利益群体、组织或者个人的不当影响#法工委 #封存吸毒记录,3805,5624000,2025-12-23T19:54:18+00:00,59,Informational,0.571429,Mitigating,high,59,3,0.05107867479461474,0.05084745762711865,0
v198,douyin,7587313697653181733,https://www.douyin.com/video/7587313697653181733,西安广播电视台,关于”吸毒记录封存，治安处罚记录封存等问题#你好我的城,92,1788000,2025-12-23T22:52:33+00:00,4,Mitigating,1.0,Informational,high,4,0,0.00016736888755986,0.0,0
v199,douyin,7587344236673060145,https://www.douyin.com/video/7587344236673060145,看见·主播说,#关于“吸毒记录封存”“哪位少爷吸了”等问题，全国人大常委会法制工作委员会回应#,123,481000,2025-12-24T00:50:54+00:00,5,Mitigating,0.882353,Mitigating,high,5,0,0.00027816289803013207,0.0,0
v200,douyin,7587271318782643519,https://www.douyin.com/video/7587271318782643519,龙井融媒,官方权威回应“吸毒记录封存”等相关问题 修订后的治安管理处罚法将于2026年1月1日起施行。近期，一些网络媒体、网友等对治安管理处罚法第136条规定比较关注，提出了一些疑问。就此，人民日报记者联系全国人大常委会法制工作委员会发言人办公室，希望法工委对网络舆情反映的一些关切和问题给予必要说明。 #治安管理处罚法,386,161000,2025-12-23T20:08:06+00:00,27,Mitigating,1.0,Mitigating,high,27,0,0.00036372266832687374,0.0,0
v201,douyin,7587292798810950918,https://www.douyin.com/video/7587292798810950918,看见,24日关于“哪位少爷吸了”   全国人大常委会法工委最新回应：,429,9834000,2025-12-23T21:31:19+00:00,30,Mitigating,0.863636,Mitigating,high,30,0,0.00026245212866342625,0.0,0
v202,douyin,7587325793173245236,https://www.douyin.com/video/7587325793173245236,21世纪经济报道,官方回应“哪位少爷吸了”、治安违法记录封存等问题,61,3582000,2025-12-23T23:39:23+00:00,5,Mitigating,0.978261,Mitigating,high,5,2,0.3986465188732836,0.4,1
v203,douyin,7587328481436962057,https://www.douyin.com/video/7587328481436962057,财消息,官方回应“哪位少爷吸了”#政策 #官方回应 #社会热点,37,1070000,2025-12-23T23:49:48+00:00,3,Mitigating,0.909091,Informational,high,3,0,0.00018233886900513122,0.0,0
v204,douyin,7587368760329702719,https://www.douyin.com/video/7587368760329702719,济南市中正荣凯调解协会,官方回应“哪位少爷吸了”治安记录封存等问题 #吸毒记录封存政策 #法律咨询,111,626000,2025-12-24T02:26:24+00:00,15,Mitigating,0.777778,Mitigating,high,15,0,0.00046194803677887346,0.0,0
v205,douyin,7587310876919631154,https://www.douyin.com/video/7587310876919631154,国际在线陕西频道,官方回应关于“哪位少爷吸了”言论 #刑法  #法律  #拒绝毒品 #禁毒 #硬核深度计划,304,298000,2025-12-23T22:41:23+00:00,89,Mitigating,1.0,Mitigating,high,89,2,0.022789710800077117,0.02247191011235955,0
v206,douyin,7587350991238909210,https://www.douyin.com/video/7587350991238909210,宁波晚报,法工委正面回应“哪位少爷吸了” 立法工作不受任何特殊利益群体、组织或者个人的不当影响，封存不是消除、删除记录 禁毒工作没有任何松懈#禁毒 （人民日报）,122,2548000,2025-12-24T01:17:08+00:00,14,Mitigating,1.0,Mitigating,high,14,0,0.0005040574589137188,0.0,0
v207,douyin,7587264727064055092,https://www.douyin.com/video/7587264727064055092,930老友记,【#官方回应哪位少爷吸了言论 】修订后的治安管理处罚法将于2026年1月1日起施行。近期，一些网络媒体、网友等对治安管理处罚法第136条规定比较关注，提出了一些疑问。#法工委回应吸毒记录封存相关疑问  法工委有关负责人表示，近期，有言论针对第136条规定的封存措施提出“哪位少爷吸了”的问题，从法治上讲，中华人民共和国公民在法律面前一律平等，这是宪法确立的基本原则。在国家立法、执法、司法、守法等各环节法治工作中，任何组织或者个人都不得有超越宪法和法律的特权，一切违反宪法法律法规的行为都必须依法予以追究。宪法和立法法、有关组织法、有关议事规则等法律对立法活动、立法工作作出了全面系统的规定，为立法活动、立法工作提供了有力法治保障。立法工作不受任何特殊利益群体、组织或者个人的不当影响。（新华社）#拒绝毒品,330,1914000,2025-12-23T19:42:31+00:00,13,Mitigating,1.0,Mitigating,high,13,0,0.0002633742898559341,0.0,0
v208,douyin,7587371204403531042,https://www.douyin.com/video/7587371204403531042,百姓关注,关于“吸毒记录封存”等问题，全国人大常委会法工委回应：封存不 是消除、删除记录@治麟不是志玲,444,14193000,2025-12-24T02:35:42+00:00,10,Mitigating,0.55814,Mitigating,high,10,0,0.0001797294280549977,0.0,0
v209,douyin,7587419859525455156,https://www.douyin.com/video/7587419859525455156,新闻联合播,吸毒记录封存？哪位少爷吸了？全国人大常委会法工委回应，我国是世界上对毒品犯罪惩治最严厉的国家之一，国家依法惩治和打击毒品犯罪的态度、措施和制度没有任何改变。#禁毒一日不止 #云南禁毒,1370,329000,2025-12-24T05:44:49+00:00,140,Mitigating,0.774892,Mitigating,high,140,12,0.08639626635657416,0.08571428571428572,0
v210,douyin,7587262451851316532,https://www.douyin.com/video/7587262451851316532,GZTV百姓生活,关于“哪位少爷吸了”和“吸毒记录封存”，全国人大常委会法制工作委员会有关负责人作出说明和回应！#缉毒,318,111000,2025-12-23T19:33:41+00:00,34,Mitigating,1.0,Mitigating,high,34,3,0.0890579861432557,0.08823529411764706,0
v211,douyin,7587265985917242678,https://www.douyin.com/video/7587265985917242678,公关世界杂志社记者编辑部,关于“吸毒记录封存”、“哪位少爷吸了”等相关言论，法工委最新回应来了！#吸毒记录封存 #吸毒,990,70000,2025-12-23T19:47:29+00:00,89,Mitigating,1.0,Mitigating,high,89,0,0.0002087435552332383,0.0,0
v212,douyin,7587269184795495714,https://www.douyin.com/video/7587269184795495714,起点新闻,官方权威回应“吸毒记录封存”等问题,494,6066000,2025-12-23T19:59:40+00:00,14,Mitigating,1.0,Mitigating,high,14,0,0.0002809558583456757,0.0,0
v213,douyin,7587334942082796850,https://www.douyin.com/video/7587334942082796850,无线徐州,关于“哪位少爷吸了”的问题法工委回应 #徐州 #吸毒记录封存政策,81,1856000,2025-12-24T00:14:53+00:00,6,Mitigating,0.621212,Mitigating,high,6,0,0.00015408902860751064,0.0,0
v214,douyin,7587280632347151670,https://www.douyin.com/video/7587280632347151670,凤凰WEEKLY,法工委回应“哪位少爷吸了”：法律面前一律平等，立法工作不受任何特殊利益群体、组织或者个人的不当影响#媒体精选计划,516,14076000,2025-12-23T20:44:22+00:00,127,Mitigating,1.0,Mitigating,high,127,3,0.023819804346676104,0.023622047244094488,0
v215,douyin,7587423011213495586,https://www.douyin.com/video/7587423011213495586,新黄河,“哪位少爷吸了”？法工委回应吸毒记录封存相关问题（出镜：高鑫 摄像：张文龙 剪辑、运营：冯业鹏）,326,4182000,2025-12-24T05:57:12+00:00,13,Informational,0.565217,Mitigating,high,13,0,0.0003826525633205445,0.0,0
v216,douyin,7587273068544855322,https://www.douyin.com/video/7587273068544855322,冀时新闻,全国人大常委会法工委回应“哪位少爷吸了” 相关言论：立法工作不受任何特殊利益群体、组织或者个人的不当影响,67,8360000,2025-12-23T20:14:41+00:00,5,Mitigating,1.0,Mitigating,high,5,0,0.0007102960124029778,0.0,0
v217,douyin,7587359571724717361,https://www.douyin.com/video/7587359571724717361,中国报道,我国禁毒工作没有任何松懈！法工委回应“吸毒记录封存”“哪位少爷吸了”等问题：封存不是消除、删除记录，有关违法信息仍然记录在案，但不得随意查询、提供或者披露。#禁毒 #吸毒记录封存,871,140000,2025-12-24T01:50:27+00:00,132,Intensifying,0.714286,Mitigating,high,132,7,0.053638824342477055,0.05303030303030303,0
v218,douyin,7587365063242026286,https://www.douyin.com/video/7587365063242026286,浏阳日报,关于“吸毒记录封存”等问题，全国人大常委会法工委回应: 封存不是消除删除记录。国家依法惩治和打击毒品犯罪的态度、措施和制度没有任何改变。,536,1816000,2025-12-24T04:15:00+00:00,35,Intensifying,0.475,Mitigating,high,35,2,0.05708052830304951,0.05714285714285714,0
v219,douyin,7587349504827886898,https://www.douyin.com/video/7587349504827886898,浙江老年报,法工委回应“哪位少爷吸了““吸毒记录封存”等问题。立法工作不受任何特殊利益群体、组织或者个人的不当影响。封存不是消除、删除记录，禁毒工作没有任何松懈。,431,268000,2025-12-24T01:11:19+00:00,16,Mitigating,0.863636,Mitigating,high,16,2,0.12514271349709816,0.125,0
v220,douyin,7587313896281673000,https://www.douyin.com/video/7587313896281673000,宜春发布,官方回应关于“哪位少爷吸了”言论。 全国人大常委会法工委回应：封存不是消除、删除记录！ #禁毒 #法律,132,605000,2025-12-24T04:00:00+00:00,4,Mitigating,0.75,Mitigating,high,4,0,0.0007484733760065865,0.0,0
v221,douyin,7587303318678949154,https://www.douyin.com/video/7587303318678949154,长江云新闻,关于“哪位少爷吸了” “吸毒记录封存” 全国人大常委会法工委最新回应,235,41147000,2025-12-23T22:12:05+00:00,48,Mitigating,0.742857,Mitigating,high,48,1,0.021042339756832007,0.020833333333333332,0
v222,douyin,7587315636683033896,https://www.douyin.com/video/7587315636683033896,陕西日报,关于“吸毒记录封存”等问题，全国人大常委会法工委回应,1314,128000,2025-12-23T22:59:54+00:00,2,Mitigating,1.0,Mitigating,high,2,0,9.378216782351956e-05,0.0,0
v223,douyin,7587274802579197210,https://www.douyin.com/video/7587274802579197210,帮视频,法工委回应“吸毒记录封存等问题”：任何组织或个人都不得有超越宪法和法律的特权@抖音小助手 #法工委,789,983000,2025-12-23T20:21:40+00:00,20,Mitigating,0.941176,Mitigating,high,20,1,0.05023081674007699,0.05,0
v224,douyin,7587368286858399022,https://www.douyin.com/video/7587368286858399022,王盛律师,吸毒记录封存≠法外开恩？ 吸毒记录封存≠法外开恩？#法工委回应 #哪位少爷吸了 #吸毒记录封存 #王盛律师 #抖来普法2025,15,15000,2025-12-24T02:24:19+00:00,3,Informational,0.609626,Mitigating,high,3,1,0.3325048630455664,0.3333333333333333,1
v225,douyin,7587266635205332283,https://www.douyin.com/video/7587266635205332283,海量财经,关于“吸毒记录封存”等，全国人大常委会法工委最新回应（人民日报）,336,1257000,2025-12-23T19:49:49+00:00,15,Mitigating,0.823529,Mitigating,high,15,0,0.00035408927554575107,0.0,0
v226,douyin,7587354744432266545,https://www.douyin.com/video/7587354744432266545,弓立军,回应 吸毒记录封存,40,2171000,2025-12-24T01:31:47+00:00,4,Informational,0.77027,Mitigating,high,4,0,7.688263758609537e-05,0.0,0
v227,douyin,7587306456132750611,https://www.douyin.com/video/7587306456132750611,观海新闻,关于治安管理处罚法第136条相关问题的说明和回应 关于治安管理处罚法第136条相关问题的说明和回应 #官方回应哪位少爷吸了  修订后的治安管理处罚法将于2026年1月1日起施行。全国人大常委会法工委有关负责人作出了说明和回应。#法工委回应吸毒记录封存相关问题,4979,392000,2025-12-23T22:24:28+00:00,360,Mitigating,1.0,Mitigating,high,360,23,0.06302872937560298,0.06388888888888888,0
v228,douyin,7587319675386596660,https://www.douyin.com/video/7587319675386596660,中国经营报,官方回应吸毒记录封存相关问题：封存不是消除，禁毒工作从未松懈 #法工委回应吸毒记录封存相关问题 #关于吸毒记录封存的3点说明 #打击犯罪 #热点,390,1591000,2025-12-23T23:15:38+00:00,39,Informational,0.6,Mitigating,high,39,4,0.1047452301236962,0.10256410256410256,0
v229,douyin,7587355318250736946,https://www.douyin.com/video/7587355318250736946,陕西网,"关于""吸毒记录封存""等问题，全国人大常委会法工委回应!#吸毒记录封存政策",287,607000,2025-12-24T01:33:52+00:00,3,Mitigating,0.6,Mitigating,high,3,0,0.000805596728847983,0.0,0
